,class,argtype,text,argtypetext 
465,1,," while this action has arguably reduced the number of people smoking, with a report from the department of health in the uk stating that in countries where a ban is in-place”...show a fall in smoking which cannot reasonably be attributed to other factors”, (department of health in action on smoking and health, 2009.)
",
466,1,," smoking still continues to be a common occurrence.
",
467,1,," take, for example, france whereby even though a smoking ban is in place tobacco sales remain stubbornly high (forey, b. et al, 2009).
",
468,1,," smoking is still the main cause of preventable disease and premature death in the uk (department of health, 2010) and it is still attracting new young customers, smoke free action state that “the main purpose of tobacco marketing is to attract new smokers since established smokers tend to be brand loyal.... each year thousands of children and young people in the united kingdom start smoking, with around two-thirds starting before the age of 18.
",
469,1,," every year 340,000 children under sixteen try cigarettes for the first time.”
",
470,1,," (smoke free action, 2011) due then to only a limited success from the current bans, attention has now turned to other ways people, and particularly young people, maybe becoming attracted to smoking with the appearance of the practice in film is becoming highly scrutinized.
",
471,1,," should then films which feature smoking be banned to help further the fight against smoking or is it a step to far, is it a case of the state interfering with our lives too much and would the action threaten artistic pursuits?
",
472,0,,"what is proposed in this debate is that new films, or new home movie products, which feature smoking should be banned or alternatively any scene depicting smoking should be removed or clearly labeled before distribution.
",
473,0,,"in our highly mediated society we are bombarded with news and imagery of celebrities with many young people looking up to them as role models .
",
474,0,," many of the most famous people which the public tend to look up to are hollywood stars which regularly grace our cinema screens , there power to influence is great .
",
475,0,," a study by dr maltby shows that where previously parents , teachers and friends had the biggest influence on young people it is now more likely to be celebrities .
",
476,0,," , cassidy , s., if young people therefore see celebrities smoking on-screen , all be it while playing a character , they could be strongly influenced to start the activity themselves to emulate their role model .
",
477,0,," allowing smoking on screen by celebrities , films and their directors are condoning , glamorizing and ultimately encouraging smoking .
",
478,0,," banning smoking in films would strongly help in the fight against smoking as it would stop young adults copying their idols .
",
479,0,," when various bans across different parts of the world began to be put in place on the advertising of tobacco products the companies behind them had to find both loopholes and alternative ways of advertising their product to both current but most importantly new potential customers .
",
480,0,," one way of continuing to advertise was to invest in product placement within film which many bans did not block .
",
481,0,," the ban on advertising in the uk was introduced in, bythe instances of smoking in films had increased fourfold and the appearance of cigarette brands went up by a massive% .
",
482,0,," , bbc  a study by the american lung association also found after reviewingmovies `` ... that pg-13 movies contain more tobacco use than r-rated films intended for adults . ''
",
483,0,," and `` in a similar study the following year found that eighty percent of the popular pg-13 movies examined depicted tobacco use . ''
",
484,0,," , media awareness network  this clearly demonstrates that tobacco companies are using films to advertise their products , and particularly towards young children , this should be regulated .
",
485,0,," when smoking is used in films it is often portrayed positively without clearly demonstrating the bad effects it has .
",
486,0,," a study by gunasekera , h. et al titled `` sex and drugs in popular movies : an analysis of the topfilms '' found that smoking was portrayed in% of the films and that they `` ... tended to portray their use positively and without negative consequences . ''
",
487,0,," this normalization of smoking is hindering the effort to try and stop people taking up smoking , by regularly seeing the activity young people will consider the activity socially acceptable which gives the wrong message needed to help stop the activity and minimize health related problems from it .
",
488,0,," while films are most often fictional and produced for the purpose of entertainment people still do learn , whether rightly or wrongly , from them , it is arguably socially and morally irresponsible then for directors and films studios alike to show smoking in films without clearly demonstrating the negative side to it as it is painting an incorrect representation of what it is to be a smoker .
",
489,0,," movies are already currently regulated by film boards which provide films with an age classification as to who can see the movie based upon its content .
",
490,0,," currently film boards cover content such as violence , sex and even drug use , of which smoking is not currently included , adding the extra caveat of smoking into the analysis of film would not cause too many practical issues .
",
491,0,," the main hurdle for adding such regulation would be getting the guidelines right as to what can and can not be shown and what is appropriate for certain age groups to see or not see .
",
492,0,," creating the guidelines would have to involve both public and expert consultation but on the whole putting restrictions in place would face little if any practical problems .
",
493,1,,"according to the unesco “convention concerning the protection of world cultural and natural heritage”, the following are constituted as objects of “cultural heritage”:‘monuments: architectural works, works of monumental sculpture and painting, elements or structures of an archaeological nature, inscriptions, cave dwellings and combinations of features, which are of outstanding universal value from the point of view of history, art or science; groups of buildings: groups of separate  or connected buildings which, because of their architecture, their homogeneity or their place in the landscape, are of outstanding universal value from the point of view of history, art or science;sites: works of man or the combined works of nature and man, and areas including archaeological sites which are of outstanding universal value from the historical, aesthetic, ethnological or anthropological point of view.’
",
494,1,," [1]such sites and monuments that fit the above criteria are considered as part of our “world heritage” because of their ‘irreplaceable sources of life and inspiration’ for all peoples around the world.
",
495,1,," [2]such sites are protected under the status quo, under unesco hague convention offor the “protection of cultural property in the event of armed conflict”, and the second protocol to the above convention from[3].
",
496,1,," specifically, unesco legislation exists for the protection of cultural heritage from “intentional destruction” which is defined by unesco ‘an act intended to destroy in whole or in part cultural heritage, thus compromising its integrity, in a manner which constitutes a violation of international law or an unjustifiable offence to the principles of humanity and dictates of public conscience, in the latter case in so far as such acts are not already governed by fundamental principles of international law.’
",
497,1,," [4]unesco demands that during times of internal or international conflict ‘states should take all appropriate measures to conduct their activities in such a manner as to protect cultural heritage, in conformity with customary international law and the principles and objectives of international agreements and unesco recommendations concerning the protection of such heritage during hostilities.’
",
498,1,," [5] however the same convention also states in conditions of military necessity, a waiver can exist and the cultural property can become a legitimate military target, so long as it is deemed that no other option is available to attain a similarly important strategic advantage.
",
499,1,," [6] cultural property of particular significance and value can be placed under a status of “enhanced protection” by unesco in times of conflict meaning it would no longer be susceptible to a possible waiver of “military necessity” (as under normal protection).
",
500,1,," [7] enhanced protection does not, however, place an outright ban on military actions against the protected cultural property.
",
501,1,," the cultural property in question loses its enhanced protection if it becomes used by opposing forces and becomes a military target.
",
502,1,," [8]in essence, therefore, under the status quo the protection of objects of cultural heritage often takes a back seat in times of military conflict.
",
503,1,,"this, however, also concerns the deliberate destruction of cultural property during peace time.
",
504,1,," state-sponsored destruction and desecration of items, monuments or buildings of cultural heritage has been relatively common throughout history.
",
505,1,," more recent examples include the destruction of the bamiyan buddhas in afghanistan by the taliban in 2001, mao’s attack on chinese historical and cultural heritage during the so called “cultural revolution” in the 1960s, and most recently the destruction is shrines by islamists in timbuktu in 2012.
",
506,1,,"[9]although unesco legislation does exist regarding the protection of cultural property, there is no international mechanism at the moment that condemns criminal acts and prosecutes individuals who are responsible for the destruction of cultural property [10].
",
507,1,," if the destruction and desecration of sites or items of world cultural heritage were made a crime against humanity, the prosecution of those responsible for such acts would become an added responsibility of the international criminal court (icc).
",
508,1,," the process would be one similar to how the icc prosecutes war crimes and other crimes against humanity such as genocide or mass killing and torturing.
",
509,1,," the nature of crimes against humanity, according to the icc, is such that they are crimes committed on a wide scale and systematically [11].
",
510,1,," for this reason, although the wanton destruction of cultural property will always be condemned by unesco, only the following two instances would constituted a crime against humanity:the decision of whether or not a crime against humanity has occurred would be made by unesco in conjunction with the icc and experts would be consulted in the field of the nature of the destruction and the value of the cultural property in question.
",
511,0,,"[6] ibid[7] ibid[8] ibidcultural property is important for many reasons .
",
512,0,," in this argument , its significance as part of our world cultural heritage will be assessed , while in the second argument , its local significance is examined .
",
513,0,," sites of cultural heritage often carry a large degree of aesthetic value .
",
514,0,," renowned world heritage sites like the coliseum in rome or the pyramids of giza or the forbidden city in beijing are truly stunning and constitute a masterpiece of architecture and a celebration of what the human mind and human culture are capable of .
",
515,0,," their stunning beauty alone is sufficient to warrant their protection .
",
516,0,," however cultural property is more than just aesthetically valuable -- they tell a story of human existence .
",
517,0,," everything that makes up our society , our moral and aesthetic values , our language , our traditions , our way of life etc. , derives from our ancestors .
",
518,0,," cultural property -- be it in the form of archaeological sites , monuments or texts and art , provide our only means of connecting with our past .
",
519,0,," this is invaluable because of the enormous potential for understanding different cultures around the world and how they interact and often conjoin with each other .
",
520,0,," it offers opportunities for us to learn from the past and forge a better future .
",
521,0,," recent atrocities such as the looting of museums in bagdad and the damage caused to parts of ancient babylon during the recent iraq war are hugely harmful to the international community .
",
522,0,," the loss of part of our world heritage is even greater when one realises that the harms do not only affect our present day society , but all of future humanity .
",
523,0,," the far-reaching and global nature of this harm is sufficient for it to be considered a crime against humanity .
",
524,0,," indeed , ` international practice in this ﬁeld indicates deliberate extensive destruction of cultural heritage may be included among international crimes ' .
",
525,0,,"  the international criminal tribunal for the former yugoslavia , icty , for example , ` places the destruction of buildings dedicated to religion , or of historical and artistic monuments among war crimes , that are part of the broader concept of crimina juris gentium , or crimes against the peace and the security of mankind ' .
",
526,0,,"  it is therefore evident that despite the lack of a global mechanism , such as the icc , that currently condemns the destruction of cultural property as crimes against humanity , international precedent with the icty suggests it would be perfectly reasonable to do so .
",
527,0,,"  ibid items and sites of cultural heritage are often destroyed for discriminatory and oppressive reasons .
",
528,0,," the maoist onslaught on all `` old '' aspects of chinese culture is a prime example while the destruction of the buddhas of bamiyan in afghanistan by the taliban inis another recent example .
",
529,0,," these were violent , ideologically driven attacks on the part of the state against segments of that states own society .
",
530,0,," the buddhas of bamiyan were destroyed by the taliban simply because they were not part of the islamic society they were trying to create .
",
531,0,," such explicitly discriminatory attacks are particularly harmful to cultures that are the victims of the attacks for two reasons .
",
532,0,," firstly because the cultural property in question has increased cultural , religious or historical value for them , and secondly because such discriminatory acts attack the very identity of people part of that cultural group .
",
533,0,," the international community has a duty to protect cultural groups , especially minority groups , from discrimination .
",
534,0,," the international community in the form of the united nations general assembly has recognised attacks on religious sites as being discrimination based upon belief .
",
535,0,,"  moreover , the icty treated discriminatory attacks against cultural property during the break-up of yugoslavia , as a crime against humanity .
",
536,0,," once again , therefore , international precedent facilitates the prosecution of those responsible of those responsible for the desecration or destruction of cultural property .
",
537,0,," were the desecration and destruction of items and sites of cultural heritage to be an internationally recognised crime against humanity , people would be more reluctant in causing either intended or collateral damage , in a conflict , to them .
",
538,0,," under the status quo , unesco conventions alone are insufficient to protect cultural property .
",
539,0,," firstly , it provides insufficient protection , since even high-value cultural property under `` enhanced protection '' can be legally targeted in a conflict , if it is being used by opposition forces .
",
540,0,," moreover , the current conventions lack sufficient deterrents to back-up its protective measures .
",
541,0,," for example , us forces set up military bases in and around ancient babylon during the iraq war and even used parts of the ancient site to make sandbags .
",
542,0,," this constitutes a violation of the unesco conventions , because us forces actively caused damage to the cultural property and also , in locating their forces there , made the site of ancient babylon a legitimate military target for opposing forces .
",
543,0,,"  us forces were not concerned with potentially damaging cultural property or going against unesco conventions , simply because there were insufficient penalties in place to deter them from doing so .
",
544,0,," by treating the destruction of cultural property as a crime against humanity , rather than simply a violation of unesco conventions , the protection of cultural heritage is seen as an increased moral imperative .
",
545,0,," making such crimes punishable by the icc alongside crimes like genocide would add a deterrent factor and make it less likely people would deliberately destroy cultural property .
",
546,1,,"the almost continuous growth of the industry is not without its side-effects.
",
547,1,," following growing evidence of ecological damage at a number of the world’s most popular tourist sites, alongside fears about the impact of tourism upon regions’ populations, politics and natural resources, international organisations such as unesco have begun to look seriously at providing developing states with incentives to limit the number of tourists that they accept into their territory.
",
548,0,," tourism vastly increases income within a particular state or region , not only through direct spending by tourists , but also as a result of increases in tax revenue and the growth of local markets for food , services and luxury goods .
",
549,0,," tourism provides a boost to the amount of capital available in an area that purely local spending can not achieve , even if assisted by government subsidies or tax breaks for domestic businesses .
",
550,0,," in many developing states , tourism acts as an alternative to cash crops , improving terms of trade , both within the country 's internal market and with its neighbours .
",
551,0,," tourism helps to diversify economies , reducing reliance on finite or export-led economic activities such as mining and agricultural production .
",
552,0,," both farming and mineral extraction are largely dependent on export markets and the customs charges and cross-border trade agreements that facilitate them .
",
553,0,," tourism is set apart from this type of economic activity .
",
554,0,," the processes of production and exchange that define tourism take place within the host state itself , while the capital that drives these activities originates outside its borders .
",
555,0,," foreign corporate investment - in the form of casinos , hotels and travel ports - is supplemented by the commerce that it attracts .
",
556,0,," developing states can dictate the extent to which tourists ' spending is taxed , without having to make the concessions and trade-offs inherent in trading with other national entities .
",
557,0,," trading with tourists also gives states a supply-side advantage when it comes to selling luxury goods .
",
558,0,," as large business entities , importers are better able to use bulk purchasing and collective bargaining to acquire discounts on food stuffs , clothing and jewellery from nations with underdeveloped export economies .
",
559,0,," by contrast , trade with tourists allows a larger number of indigenous retailers to demand broadly higher prices -- tourists do not buy in bulk , nor do they bargain collectively .
",
560,0,," revenues from tourism can be used to enhance a developing state 's infrastructure , providing quantities of capital that may normally be out of reach to central government or to aid providers .
",
561,0,," via taxes levied on hotels , tourists and goods providers , funding can be generated for the construction of roads , hospitals , power stations and schools .
",
562,0,," reinvestment of this type can be used to spur further diversification within a state 's economy .
",
563,0,," it can make doing business within the state a more attractive proposition for foreign investors .
",
564,0,," forming close ties with resource extraction firms and manufacturers is a popular development strategy for many poorer states , but it offers significant disadvantages in comparison to tourism .
",
565,0,," not only does resource extraction , by its very nature , require states to consent to its territory sustaining pervasive and long-term environmental damage , it also tends to incentivise infrastructure projects that are only of use to the resource extraction industry .
",
566,0,," roads can ferry medical supplies to communities as easily as they ferry tourists .
",
567,0,," an oil pipeline will only ever be useful for transporting oil .
",
568,0,," tourists ' cash can be employed in efforts to reduce the negative externalities generated by leisure travel .
",
569,0,," ecological damage resulting from increased volumes of air and sea traffic and the construction of hospitality facilities is frequently cited as a reason to limit the growth of the tourism industry in developing nations .
",
570,0,," dependence on the industry for jobs and investment is seen as reducing the amount of control that developing states can exercise over potentially exploitative firms -- if a firm pulls out in response to assertive government action - taking jobs and money with it - that government will become unpopular .
",
571,0,," however , the more money that a state makes from tourism , the more money it has to invest in other sectors of its economy .
",
572,0,," by incentivising the development of alternative forms of business and employment , a state can feasibly release itself from dependence on the tourist trade .
",
573,0,," as profits from tourism grow , a state will become freer to dictate the terms on which tour operators , hotel owners and tourists themselves do business -- tourists ' money will have been used to create other sources of growth , investment and employment within that economy .
",
574,0,," managed properly , tourism and the conservation of wildlife habitats and areas of archaeological significance need not be mutually exclusive activities .
",
575,0,," indeed , recent trends in ecotourism have demonstrated that tourists themselves can be co-opted to monitor and survey the environments that they are visiting .
",
576,0,," the fees paid by tourists to gain access to heritage locations such as pompeii , the valley of kings and machu pichu can be funnelled into restoration and preservation schemes on those sites .
",
577,1,,"the use of the n-word is a highly contentious issue in american society.
",
578,1,," its roots come from the word ""negro"", spanish for ‘black’ which was commonly used to refer to people with dark skin.
",
579,1,," the use of the n-word was then used throughout the majority of us history by white americans as a racial slur, meant to degrade and harm anyone of african or caribbean descent and reinforce the wideheld beleifs that those of white european descent were naturally superior.
",
580,1,,"  today, it is highly taboo for a caucasians to use the n-word, even in reference to its offensive usage.
",
581,1,," yet, it also has become widely used within the black community in a diversity of ways, both endearing and insulting.
",
582,1,," many within the black community have subsequently called for quitting and even banning its use.
",
583,1,," in march of 2007, for example, the n-word was banned by the new york city council.
",
584,1,," while the ban carries no legal punishment, it was a symbolic move that represents a tide of opposition to the use of the n-word in america.
",
585,1,," the debate remains very active within the black community, within localities and municipalities, in with the larger america political culture.
",
586,1,,"in debating terms this is a variant of the more general debates over the use of language, free speech and obscenity which carries a very specific contextual background.
",
587,0,," only intent , not the word `` nigger '' , can be racist .
",
588,0,," the word `` nigger '' is not racist .
",
589,0,," a word can never be racist , the only way a word is racist if it is used with racist intent and explained that way .
",
590,0,," there are other words besides `` nigger '' that is just as offensive because of the connotation , like `` eggplant '' .
",
591,0,," the word by itself has no meaning ; the history of the word and the situations in which the word is used brings the word to life .
",
592,0,," the term is both endearing and disrespectful depending on the situation in which it used .
",
593,0,," for example i can say `` you 're my nigga ! ''
",
594,0,," and it 's reviewed as positive or i can say `` you 're a nigga , '' and it can be seen as negative .
",
595,0,," the common debate about this word does n't exist so much with how to use it , but more so who uses it .
",
596,0,," blacks use `` nigger '' to defy the history of the word and evoke empowerment randall kennedy .
",
597,0,," `` nigger '' .
",
598,0,," 2002 .
",
599,0,," pp- `` self-hatred ... is an implausible explanation for why many assertive , politically progressive african americans continue to say ` nigger ' openly and frequently in conversations with one another .
",
600,0,," these are americans who , in their own minds at least , use nigger not in subjection to racial subordination , but in defiance of it ... many black also do with nigger what other members of marginalized groups have done with slurs aimed at shaming them .
",
601,0,," they have thrown the slur right back in their oppressor ' faces . ''
",
602,0,," `` nigger '' is a term of endearment between blacks .
",
603,0,," black people frequently use the word `` nigger '' to identify with and bond with each other .
",
604,0,," for some , this relates to a common identification between blacks with the oppression represented by the word `` nigger '' this kind of usage is in a similar way to how other minority groups have used such oppressive words , e.g. british pakistani youths using the term ` paki power ' and jewish supporters of tottenham hotspur football club referring to themselves as ` the yid army ' , such uses should be allowed as they express freedoms such words were designed to squash .
",
605,0,," blacks should be allowed to refer to each other however they want seeing as the insult originated out of an aim to dehumanize them .
",
606,0,," language is only effective in the way it is understood .
",
607,0,," meaning of words shifts over time ; `` nigger '' has softened .
",
608,0,," there was a time when the word `` black '' was offensive when describing african-americans .
",
609,0,," the word `` black '' was used to define everything in a negative way , african americans preferred to be called `` negro '' or `` colored '' in the late 1800s and most of the 1900s .
",
610,0,," it was n't until figures like stokely carmichael , adam clayton powell , malcolm x , huey p. newton , james brown , syl johnson , tommie smith and john carlos began to endorse `` black power '' and `` black is beautiful '' did african americans associate themselves with black as a signal of positivity .
",
611,0,," prior to the black panther era , black was just as negative as nigger .
",
612,0,," the fact that the word has been switched from negative to positive , shows that language can be manipulated and changes with the time .
",
613,0,," more common usage of the word can aid this process , making it more legitimate as well as changing its meaning from a derogative term applying to one particular race to a humorous term to describe someone in the same in which ` retard ' has had meaning change from a word for someone with learning difficulties to a humorous term for someone who acts in a stupid way through common usage in this context in popular culture .
",
614,0,," education is better than banning `` nigger '' at fighting racism . ''
",
615,0,," ` nigger ' please ! ''
",
616,0,," .
",
617,0,," this week in race .
",
618,0,," july 14th ,- `` while censorship is never an answer to countering offensive speech , and while proposals to ban the word are , for the most part , symbolic in nature and would not be legally binding , education is clearly the best tool for ensuring that people have an informed view about the word -- one that would temper and moderate their use or abuse of the term . ''
",
619,0,," a dangerous double standard has emerged over the use of the word `` nigger '' .
",
620,0,," it is acceptable depending on who uses it .
",
621,0,," a black person can say it and it can be endearing , but if an outside race uses it , it is automatically racist .
",
622,0,," difficulties can arise from its use being misinterpreted purely on the race of the person using it .
",
623,0,," surely it is best for all if such an anomaly is removed by making it acceptable for all people to use the word within the changing context highlighted earlier in the debate .
",
624,0,," if this happens , then accusations of ` preferential treatment ' towards african-americans with regard to the use of words can no longer be used as a pretext for barely disguised prejudice which is still prevalent in society .
",
625,0,," banning the use of `` nigger '' alienates non-black minorities .
",
626,0,," `` banning use of n-word wo n't silence racism ... is the word `` nigger '' somehow more offensive than the words `` faggot , '' `` dyke , '' `` chink , '' `` spic , '' `` gook '' or `` kike '' ?
",
627,0,," by specifically banning a racial slur against one group , the , new york , city council fails to address the problems faced by various other groups .
",
628,0,," why should it be acceptable to use slurs against gays , lesbians , chicanos , hispanics , asians and jews , but not blacks ?
",
629,0,," in a city comprised of many different racial groups , who all face problems with racism and stereotypes , it is highly inappropriate for the city council to specifically condemn the use of racist terms against only one . ''
",
630,0,," allowing the use of words can serve to make the person who uses the abuser to think more about the effect that said words would have if there is a similar insult that affects their particular demographic .
",
631,0,," if societies such as the united states are to be truly post-racial , then surely it needs to move beyond the's debate around the word and focus on other areas of race relations that are directly affected by policy such as blacks having lower educational achievement , higher unemployment rates and higher rates of incarceration in federal prisons .
",
632,0,," by focussing energies on these issues and what can be done to correct them , the terms of debate can shift away from one framed in terms of the past to one based in the here and now , resulting in the necessary real change instead of tokenistic gestures such as the one made in new york in.
",
633,1,,"“1, seeking ways and means of facilitating bilateral negotiations for the restitution or return of cultural property to its countries of origin…2, promoting multilateral and bilateral cooperation with a view to the restitution and return of cultural property to its countries of origin;3.
",
634,1,," encouraging the necessary research and studies for the establishment of coherent programmes for the constitution of representative collections in countries whose cultural heritage has been dispersed;4.
",
635,1,," fostering a public information campaign on  the real nature, scale and scope of the problem of the restitution or return of cultural property to its countries of origin”as well as this it guides implementation of unesco programmes on such restitution, encourages establishment of museums and provides training for the care of cultural properties and promotes exchanges.
",
636,1,,"the debate about the return of cultural property to countries of origin is most often argued in terms of the elgin (or parthenon) marbles, masterpieces of classical greek sculpture removed from the parthenon in athens inby lord elgin, and sold to the british museum in london in 1816.
",
637,1,," greece has consistently demanded the return of these national treasures since independence in 1830, which britain has consistently refused.
",
638,1,," the marbles are part of a wider debate about the ownership and display of cultural treasures, often acquired from the developing world by imperial powers in the 18th and 19th centuries, and now displayed in western museums.
",
639,1,," the british museum’s charter implies that the institution cannot legally return items from its collection: ""the trustees of the british museum hold its collections in perpetuity by virtue of the power vested in them by the british museum act (1963)"".
",
640,1,," yet the debate rages: should cultural property such as the parthenon marbles be returned to its country of origin?
",
641,0,," cultural treasures should be displayed in the context in which they originated ; only then can they be truly valued and understood .
",
642,0,," in the case of the parthenon marbles this is an architectural context which only proximity to the parthenon itself can provide .
",
643,0,," in the british museum they appear as mere disconnected fragments , stripped of any emotional meaning .
",
644,0,," it may also be useful for academics to have a cultural property in its original context in order to be able to understand it , for example a carved door may be a beautiful artefact but it can not be truly understood unless we know what the door was used for , where it leads too something for which it is necessary to see the context .
",
645,0,," cultural and historical tourism is an important source of income for many countries , and is especially important for developing countries .
",
646,0,," if their artefacts have been appropriated by foreign museums in wealthy nations then they are being deprived of the economic opportunity to build a successful tourist trade .
",
647,0,," both the treasures themselves are being devalued as is the experience of seeing the treasures .
",
648,0,," display of cultural treasures in western museums may be seen as a last hangover from the imperial belief that `` civilised '' states such as britain were the true cultural successors to ancient greece and rome , and that the ` barbarian ' inhabitants of those ancient regions were unable to appreciate or look after their great artistic heritage .
",
649,0,," whether that was true in the 19th century is open to doubt ; it certainly is not valid today and the display of imperial trophies in institutions such as the british museum or the louvre is a reminder to many developing nations of their past oppression .
",
650,0,," for instance , the british museum is refusing to returnof the benin bronzes to nigeria despite repeated requests by the nigerian government .
",
651,0,," the rosetta stone has been the subject of demands by the egyptian government but remains in london .
",
652,0,," these artefacts become almost souvenirs of imperialism , a way of retaining cultural ownership long after the political power of britain has faded .
",
653,0,," returning them would be a gesture of goodwill and cooperation .
",
654,0,," artefacts were often acquired illegally .
",
655,0,," elgin , for instance , appropriated the parthenon marbles from the ottoman authorities who had invaded greece and were arguably not the rightful owners of the site ; he took advantage of political turmoil to pillage these ancient statues .
",
656,0,," doubt has even been cast on the legality of thedocument which purportedly gave elgin permission to remove the marbles .
",
657,0,," the axum obelisk was seized from ethiopia by mussolini as a trophy of war ; fortunately the injustice of this action has since been recognised and the obelisk was restored to its rightful place in.
",
658,0,," it may have been true that countries such as greece were not capable of looking after their heritage in the past , but that has now changed .
",
659,0,," since5 greece has been carefully restoring the acropolis and athens now has a secure environment to maintain the marbles .
",
660,0,," the state-of-the-art new acropolis museum , which cost $ 200m , has now been completed to house the surviving marbles , and even contains a replica of the temple , thus the marbles would appear as being exactly the same as on the real temple .
",
661,0,," pollution control measures , such as installing pollution monitoring stations throughout metropolitan athens and ensuring that motor vehicles must comply with emission standards , have reduced sulphur-dioxide levels in the city to a fifth of their previous levels .
",
662,0,," at the same time the curatorship of institutions such as the british museum is being called into question , as it becomes apparent that controversial cleaning and restoration practices may have harmed the sculptures they claim to protect .
",
663,0,," in the 1930s the british museum 's attempt to clean them using chisels caused irreparable damage .
",
664,0,," they have also been irresponsible when it comes to protecting the fate of many of its artefacts : `` the british museum has sold off more thancontroversial benin bronzes for as little as #each since, it has emerged '' ; `` the museum now regrets the sales '' .
",
665,1,,"the first modern beauty pageants took place in the united states in the second half of the 19th century with the first miss united states bathing beauty contest being held at rehoboth beach, delaware in 1880.
",
666,1,," beauty contests are popular in many parts of the world.
",
667,1,," the biggest, the miss world competition, has been running annually since 1951, and although it is less popular in the uk now than it was in 1968, when it attracted 27.5 million tv viewers, it attracts an enormous worldwide audience – up tobillion viewers incountries.
",
668,1,," there are beauty contests for various categories of age, sex and sexuality; this topic focuses on adult women’s beauty contests as overwhelmingly the most popular and high-profile version.
",
669,1,,"note that there are difficult technical issues about running this debate: it probably works best as a values debate on whether beauty contests are a good thing or not, but this kind of comparison motion is frowned upon in some policy-based debating circles.
",
670,1,," proposing a ban on beauty contests might be met with various entirely valid opposition lines on enforceability and warped priorities (what about porn?)
",
671,1,,", which would tend to undermine the point of the debate.
",
672,0,," beauty contests promote an ideal of female beauty to which only a minority of women can realistically aspire , but which adds to the pressure on all women to conform to it .
",
673,0,," this can be harmful to women by encouraging dieting , eating disorders and cosmetic surgery , or simply by making them feel inadequate and ugly by comparison to this ` ideal ' that is promoted .
",
674,0,," moreover , these contests force the models and contestants to look even slimmer and perfect all the time , thus encouraging anorexia and bulimia .
",
675,0,," naomi wolf argues that `` in terms of how we feel about ourselves physically , we may actually be worse off than our un-liberated grandmothers . ''
",
676,0,," why ?
",
677,0,," because of how `` cruelly images of female beauty have come to weigh upon us . ''
",
678,0,," this pressure has therefore forced a backwards step that reduces freedom of women when in almost every other area of life there have been great advances .
",
679,0,," women in beauty contests are judged on their physical appearance rather than on any other qualities they may possess , the existence of a ` talent ' element in many such contests is all very well , but ugly women simply are n't going to win .
",
680,0,," judging women , but not men , primarily on their looks contributes to the subjugation of women because other qualities , such as intelligence , are not seen as part of ideal femininity and therefore not as things to which women should aspire .
",
681,0,," ideal masculinity , while in itself potentially damaging to men , tends to be construed in much wider and less restrictive terms - it is notable that male beauty contests , judging men on their physical appearance , are much less popular than female ones .
",
682,0,," the image of female beauty promoted by beauty contests is culturally specific and western - it does n't matter how many asian women win miss world , they can still only do so if they take part in the swimsuit competition , which may well not be considered appropriate dress in their culture .
",
683,0,," this clash of cultures has led to numerous protests , demonstrations and even violence when beauty contests are going on .
",
684,0,," there were demonstrations against miss world by feminists and hindu nationalists when it was held in bangalore in.
",
685,0,," riots in kaduna in northern nigeria over miss worldleft more thandead and led to the contest being moved to london .
",
686,1,,"locally produced food is food that has been farmed near to the point of sale.
",
687,1,," however how local still counts as local?
",
688,1,,"  whole foods in the usa considers local producers to be withinmiles of the store or as much ashours travel away while many people would consider that it should be much more local, even within the usa 50% believe local should mean within 100miles.
",
689,1,,"over the past decade the politics of food has assumed increasing importance in western countries.
",
690,1,," organic farming has become a mainstream movement worth billions of dollars a year and fair-trade goods are now sold in most supermarkets.
",
691,1,," the slow food movement, which celebrates the authenticity of regional cuisine, seasonal changes in the availability of foodstuffs, and the labor of small-scale producers, has spread from its origins in italy to become influential in the usa, britain and beyond.
",
692,1,,"part of this upsurge of interest in where food comes from has been a recent emphasis on shopping locally, buying foods from crops grown and livestock raised by nearby farmers.
",
693,1,," in the uk, usa and elsewhere, farmers markets where local producers sell directly to consumers have taken off, providing producers with an alternative to selling the fruits of their labors to hard-bargaining supermarkets.
",
694,1,," locally-produced foods are also sold directly from farm shops, and through delivery schemes such as weekly vegetable boxes.
",
695,1,,"increasingly, major food purchasers such as councils and schools are making commitments to buy locally-grown produce for use in the meals they provide.
",
696,1,," and major supermarket chains such as the uk’s tesco are increasingly stocking ranges of locally-produced foods, selling them at a profitable price premium.
",
697,1,,"supporters of shopping for locally produced food argue that it has a great many advantages, from economic support for the area’s farmers and greater community cohesion, to environmental and health benefits.
",
698,1,," but while nobody takes the extremist position that you should never buy locally-produced foods, critics have begun to question whether many of the benefits claimed for shopping local actually exist, and to point out that there may be actual disadvantages of too much emphasis on local purchasing.
",
699,1,,"this however is not all about individual consumers deciding to buy in farmers markets.
",
700,1,," it is much easier and more effective if it was the shops themselves, including supermarkets, which have to source as much food as possible locally.
",
701,1,," any regulation to force local sourcing of products would be difficult as local produce is not available at all times and different localities will produce different products.
",
702,1,," however there could be inducements such as tax breaks for the amount of locally sourced food.
",
